no,timestamp,teks,teks_processed,tokens,matched_words,unmatched_words,removed_words
12778,2024-12-13T07:42:40.000Z,DPR RI dalam masa reses hingga Januari sehingga proses naturalisasi Tim Geypens dan Dion Markx belum bisa diselesaikan Padahal PSSI wajib menyerahkan pendaftaran pemain maksimal sebulan jelang Piala Asia U dimulai,DPR RI dalam masa reses hingga januari sehingga proses naturalisasi tim geypens dan dion markx belum dapat diselesaikan padahal PSSI wajib menyerahkan pendaftaran pemain maksimal sebulan jelang piala asia kamu dimulai,"['DPR', 'RI', 'dalam', 'masa', 'reses', 'hingga', 'januari', 'sehingga', 'proses', 'naturalisasi', 'tim', 'geypens', 'dan', 'dion', 'markx', 'belum', 'dapat', 'diselesaikan', 'padahal', 'PSSI', 'wajib', 'menyerahkan', 'pendaftaran', 'pemain', 'maksimal', 'sebulan', 'jelang', 'piala', 'asia', 'kamu', 'dimulai']","['dalam', 'proses', 'tim', 'dapat', 'wajib', 'pendaftaran', 'pemain', 'maksimal', 'jelang', 'dimulai']","['hingga', 'dan', 'kamu']","['DPR', 'RI', 'masa', 'reses', 'januari', 'sehingga', 'naturalisasi', 'geypens', 'dion', 'markx', 'belum', 'diselesaikan', 'padahal', 'PSSI', 'menyerahkan', 'sebulan', 'piala', 'asia']"
12779,2024-12-12T23:59:18.000Z,Anggota Komisi VIII DPR RI Daerah Pemilihan Maluku Alimudin Kolatlena melaksanakan reses perdana di periode dengan mengunjungi konstituen di dusun La Ala desa Loki Kec Huamual Belakang Kab Seram Bagian Barat SBB carangtv,anggota komisi VII DPR RI daerah pemilihan maluku alimudin kolatlena melaksanakan reses perdana di periode dengan mengunjungi konstituen di dusun lah ala desa loki kec huamual belakang kab seram bagian barat KARENA carangtv,"['anggota', 'komisi', 'VII', 'DPR', 'RI', 'daerah', 'pemilihan', 'maluku', 'alimudin', 'kolatlena', 'melaksanakan', 'reses', 'perdana', 'di', 'periode', 'dengan', 'mengunjungi', 'konstituen', 'di', 'dusun', 'lah', 'ala', 'desa', 'loki', 'kec', 'huamual', 'belakang', 'kab', 'seram', 'bagian', 'barat', 'KARENA', 'carangtv']","['anggota', 'komisi', 'melaksanakan', 'seram', 'bagian']","['di', 'dengan', 'di', 'lah', 'KARENA']","['VII', 'DPR', 'RI', 'daerah', 'pemilihan', 'maluku', 'alimudin', 'kolatlena', 'reses', 'perdana', 'periode', 'mengunjungi', 'konstituen', 'dusun', 'ala', 'desa', 'loki', 'kec', 'huamual', 'belakang', 'kab', 'barat', 'carangtv']"
12780,2024-12-12T23:50:47.000Z,Anggota Komisi VIII DPR RI Daerah Pemilihan Maluku Alimudin Kolatlena melaksanakan reses perdana di periode dengan mengunjungi konstituen di dusun Desa Waesala carangtv,anggota komisi VII DPR RI daerah pemilihan maluku alimudin kolatlena melaksanakan reses perdana di periode dengan mengunjungi konstituen di dusun desa waesala carangtv,"['anggota', 'komisi', 'VII', 'DPR', 'RI', 'daerah', 'pemilihan', 'maluku', 'alimudin', 'kolatlena', 'melaksanakan', 'reses', 'perdana', 'di', 'periode', 'dengan', 'mengunjungi', 'konstituen', 'di', 'dusun', 'desa', 'waesala', 'carangtv']","['anggota', 'komisi', 'melaksanakan']","['di', 'dengan', 'di']","['VII', 'DPR', 'RI', 'daerah', 'pemilihan', 'maluku', 'alimudin', 'kolatlena', 'reses', 'perdana', 'periode', 'mengunjungi', 'konstituen', 'dusun', 'desa', 'waesala', 'carangtv']"
12781,2024-12-12T16:55:18.000Z,Reses Perdana di SBB Alimudin Kolatlena Serap Aspirasi Warga Dusun La Ala Reses AlimudinKolatlena Aspirasi Warga BeritaSBB BeritaMaluku,reses perdana di KARENA alimudin kolatlena serap aspirasi warga dusun lah ala reses alimudinkolatlena aspirasi warga beritasbb beritamaluku,"['reses', 'perdana', 'di', 'KARENA', 'alimudin', 'kolatlena', 'serap', 'aspirasi', 'warga', 'dusun', 'lah', 'ala', 'reses', 'alimudinkolatlena', 'aspirasi', 'warga', 'beritasbb', 'beritamaluku']",[],"['di', 'KARENA', 'lah']","['reses', 'perdana', 'alimudin', 'kolatlena', 'serap', 'aspirasi', 'warga', 'dusun', 'ala', 'reses', 'alimudinkolatlena', 'aspirasi', 'warga', 'beritasbb', 'beritamaluku']"
12782,2024-12-12T16:45:42.000Z,Reses Perdana Alimudin Kolatlena Serap Aspirasi Warga di Kabupaten SBB Reses AlimudinKolatlena Aspirasi BeritaSBB BeritaMaluku,reses perdana alimudin kolatlena serap aspirasi warga di kabupaten KARENA reses alimudinkolatlena aspirasi beritasbb beritamaluku,"['reses', 'perdana', 'alimudin', 'kolatlena', 'serap', 'aspirasi', 'warga', 'di', 'kabupaten', 'KARENA', 'reses', 'alimudinkolatlena', 'aspirasi', 'beritasbb', 'beritamaluku']",[],"['di', 'KARENA']","['reses', 'perdana', 'alimudin', 'kolatlena', 'serap', 'aspirasi', 'warga', 'kabupaten', 'reses', 'alimudinkolatlena', 'aspirasi', 'beritasbb', 'beritamaluku']"
12783,2024-12-12T16:37:32.000Z,Dukungan DPR RI pun begitu konstruktif selama penyusunan Undang Undang APBN Termasuk pemberian fleksibilitas dalam mengantisipasi format dan prioritas pemerintahan Kabinet Merah Putih,dukungan DPR RI pun begitu konstruktif selama penyusunan undang undang APBN termasuk pemberian fleksibilitas dalam mengantisipasi format dan prioritas pemerintahan kabinet merah putih,"['dukungan', 'DPR', 'RI', 'pun', 'begitu', 'konstruktif', 'selama', 'penyusunan', 'undang', 'undang', 'APBN', 'termasuk', 'pemberian', 'fleksibilitas', 'dalam', 'mengantisipasi', 'format', 'dan', 'prioritas', 'pemerintahan', 'kabinet', 'merah', 'putih']","['dukungan', 'konstruktif', 'undang', 'undang', 'termasuk', 'pemberian', 'dalam', 'mengantisipasi', 'kabinet', 'merah', 'putih']","['pun', 'dan']","['DPR', 'RI', 'begitu', 'selama', 'penyusunan', 'APBN', 'fleksibilitas', 'format', 'prioritas', 'pemerintahan']"
12784,2024-12-12T15:38:15.000Z,Langkah nyata untuk Kabupaten Sukabumi digital! Wakil Ketua Badan Urusan Rumah Tangga BURT DPR RI Desy Ratnasari yang juga merupakan Anggota Komisi I DPR RI melakukan kunjungan kerja reses ke Kantor Dinas Komunikasi Informatika dan Persandian Diskominfosan,langkah nyata untuk kabupaten sukabumi digital ! wakil ketua badan urusan rumah tangga BURT DPR RI desy ratnasari yang juga merupakan anggota komisi i DPR RI melakukan kunjungan kerja reses ke kantor dinas komunikasi informatika dan persandian diskominfosan,"['langkah', 'nyata', 'untuk', 'kabupaten', 'sukabumi', 'digital', '!', 'wakil', 'ketua', 'badan', 'urusan', 'rumah', 'tangga', 'BURT', 'DPR', 'RI', 'desy', 'ratnasari', 'yang', 'juga', 'merupakan', 'anggota', 'komisi', 'i', 'DPR', 'RI', 'melakukan', 'kunjungan', 'kerja', 'reses', 'ke', 'kantor', 'dinas', 'komunikasi', 'informatika', 'dan', 'persandian', 'diskominfosan']","['langkah', 'nyata', 'badan', 'rumah', 'anggota', 'komisi', 'kerja', 'komunikasi']","['untuk', 'yang', 'ke', 'dan']","['kabupaten', 'sukabumi', 'digital', '!', 'wakil', 'ketua', 'urusan', 'tangga', 'BURT', 'DPR', 'RI', 'desy', 'ratnasari', 'juga', 'merupakan', 'i', 'DPR', 'RI', 'melakukan', 'kunjungan', 'reses', 'kantor', 'dinas', 'informatika', 'persandian', 'diskominfosan']"
12785,2024-12-12T14:56:11.000Z,Sebagai musisi dan pencipta lagu Melly Goeslaw juga berbagi pengalaman mengenai perjuangannya dalam mengubah Undang Undang Hak Cipta di Indonesia Selama menjabat sebagai anggota DPR Melly aktif menyuarakan pentingnya revisi terhadap undang undang hak cipta untuk mengakomodasi,sebagai musisi dan pencipta lagu melly goeslaw juga berbagi pengalaman mengenai perjuangannya dalam mengubah undang undang hak cipta di indonesia selama menjabat sebagai anggota DPR melly aktif menyuarakan pentingnya revisi terhadap undang undang hak cipta untuk mengakomodasi,"['sebagai', 'musisi', 'dan', 'pencipta', 'lagu', 'melly', 'goeslaw', 'juga', 'berbagi', 'pengalaman', 'mengenai', 'perjuangannya', 'dalam', 'mengubah', 'undang', 'undang', 'hak', 'cipta', 'di', 'indonesia', 'selama', 'menjabat', 'sebagai', 'anggota', 'DPR', 'melly', 'aktif', 'menyuarakan', 'pentingnya', 'revisi', 'terhadap', 'undang', 'undang', 'hak', 'cipta', 'untuk', 'mengakomodasi']","['sebagai', 'lagu', 'berbagi', 'pengalaman', 'dalam', 'undang', 'undang', 'sebagai', 'anggota', 'aktif', 'menyuarakan', 'undang', 'undang']","['dan', 'di', 'untuk']","['musisi', 'pencipta', 'melly', 'goeslaw', 'juga', 'mengenai', 'perjuangannya', 'mengubah', 'hak', 'cipta', 'indonesia', 'selama', 'menjabat', 'DPR', 'melly', 'pentingnya', 'revisi', 'terhadap', 'hak', 'cipta', 'mengakomodasi']"
12786,2024-12-12T14:56:10.000Z,Anggota Komisi X DPR RI Dapil Jawa Barat I Melly Goeslaw mengadakan kegiatan sosialisasi mengenai RUU Hak Cipta di Rooftop Kantor DPRD Jawa Barat,anggota komisi kali DPR RI dapil jawa barat i melly goeslaw mengadakan kegiatan sosialisasi mengenai RUU hak cipta di rooftop kantor DPRD jawa barat,"['anggota', 'komisi', 'kali', 'DPR', 'RI', 'dapil', 'jawa', 'barat', 'i', 'melly', 'goeslaw', 'mengadakan', 'kegiatan', 'sosialisasi', 'mengenai', 'RUU', 'hak', 'cipta', 'di', 'rooftop', 'kantor', 'DPRD', 'jawa', 'barat']","['anggota', 'komisi', 'kegiatan']",['di'],"['kali', 'DPR', 'RI', 'dapil', 'jawa', 'barat', 'i', 'melly', 'goeslaw', 'mengadakan', 'sosialisasi', 'mengenai', 'RUU', 'hak', 'cipta', 'rooftop', 'kantor', 'DPRD', 'jawa', 'barat']"
12787,2024-12-12T07:32:47.000Z,selaku Anggota DPR RI Komisi X dari Dapil Jawa Barat I Kota Bandung dan Kota Cimahi Beliau menyampaikan RUU Hak Cipta yang disosialisasikan hari ini adalah kemenhumhamjabar Masjuno,selaku anggota DPR RI komisi kali dari dapil jawa barat i kota bandung dan kota cimahi beliau menyampaikan RUU hak cipta yang disosialisasikan hari ini adalah kemenhumhamjabar masjuno,"['selaku', 'anggota', 'DPR', 'RI', 'komisi', 'kali', 'dari', 'dapil', 'jawa', 'barat', 'i', 'kota', 'bandung', 'dan', 'kota', 'cimahi', 'beliau', 'menyampaikan', 'RUU', 'hak', 'cipta', 'yang', 'disosialisasikan', 'hari', 'ini', 'adalah', 'kemenhumhamjabar', 'masjuno']","['anggota', 'komisi', 'kota', 'bandung', 'kota', 'menyampaikan']","['dari', 'dan', 'yang', 'ini']","['selaku', 'DPR', 'RI', 'kali', 'dapil', 'jawa', 'barat', 'i', 'cimahi', 'beliau', 'RUU', 'hak', 'cipta', 'disosialisasikan', 'hari', 'adalah', 'kemenhumhamjabar', 'masjuno']"
12788,2024-12-12T07:32:05.000Z,Bandung Kantor Wilayah Kementerian Hukum dan HAM Jawa Barat Kanwil Kemenkumham Jabar melalui Sub Bidang Pelayanan Kekayaan Intelektual KI menghadiri kegiatan Sosialisasi Undang Undang DPR RI Tema RUU HAK CIPTA kemenhumhamjabar Masjuno,bandung kantor wilayah kementerian hukum dan HAM jawa barat kanwil kemenkumham jabar melalui sub bidang pelayanan kekayaan intelektual KI menghadiri kegiatan sosialisasi undang undang DPR RI tema RUU HAK CIPTA kemenhumhamjabar masjuno,"['bandung', 'kantor', 'wilayah', 'kementerian', 'hukum', 'dan', 'HAM', 'jawa', 'barat', 'kanwil', 'kemenkumham', 'jabar', 'melalui', 'sub', 'bidang', 'pelayanan', 'kekayaan', 'intelektual', 'KI', 'menghadiri', 'kegiatan', 'sosialisasi', 'undang', 'undang', 'DPR', 'RI', 'tema', 'RUU', 'HAK', 'CIPTA', 'kemenhumhamjabar', 'masjuno']","['bandung', 'hukum', 'jabar', 'melalui', 'pelayanan', 'kekayaan', 'intelektual', 'kegiatan', 'undang', 'undang']",['dan'],"['kantor', 'wilayah', 'kementerian', 'HAM', 'jawa', 'barat', 'kanwil', 'kemenkumham', 'sub', 'bidang', 'KI', 'menghadiri', 'sosialisasi', 'DPR', 'RI', 'tema', 'RUU', 'HAK', 'CIPTA', 'kemenhumhamjabar', 'masjuno']"
12789,2024-12-12T07:31:46.000Z,BERITA_UTAMA Kanwil Kemenkumham Jabar Hadiri Sosialisasi Undang Undang DPR RI Dengan Tema RUU Hak Cipta kemenhumhamjabar Masjuno,BERITA_UTAMA kanwil kemenkumham jabar hadiri sosialisasi undang undang DPR RI dengan tema RUU hak cipta kemenhumhamjabar masjuno,"['BERITA_UTAMA', 'kanwil', 'kemenkumham', 'jabar', 'hadiri', 'sosialisasi', 'undang', 'undang', 'DPR', 'RI', 'dengan', 'tema', 'RUU', 'hak', 'cipta', 'kemenhumhamjabar', 'masjuno']","['jabar', 'undang', 'undang']",['dengan'],"['BERITA_UTAMA', 'kanwil', 'kemenkumham', 'hadiri', 'sosialisasi', 'DPR', 'RI', 'tema', 'RUU', 'hak', 'cipta', 'kemenhumhamjabar', 'masjuno']"
12790,2024-12-12T07:02:57.000Z,TVR Komisi IX DPR RI Turunkan Angka Perokok Melalui Kebijakan Non Fiskal,TVR komisi IX DPR RI turunkan angka perokok melalui kebijakan non fiskal,"['TVR', 'komisi', 'IX', 'DPR', 'RI', 'turunkan', 'angka', 'perokok', 'melalui', 'kebijakan', 'non', 'fiskal']","['komisi', 'melalui', 'kebijakan', 'fiskal']",[],"['TVR', 'IX', 'DPR', 'RI', 'turunkan', 'angka', 'perokok', 'non']"
12791,2024-12-12T06:46:25.000Z,TVR DPR RI RUU PPRT Proritas Prolegnas,TVR DPR RI RUU PPRT proritas prolegnas,"['TVR', 'DPR', 'RI', 'RUU', 'PPRT', 'proritas', 'prolegnas']",[],[],"['TVR', 'DPR', 'RI', 'RUU', 'PPRT', 'proritas', 'prolegnas']"
12792,2024-12-12T05:48:13.000Z,Kanwil Kemenkumham Jabar Hadiri Sosialisasi Undang Undang DPR RI Dengan Tema RUU Hak Cipta kemenimipas kemenkumhamjabar masjuno,kanwil kemenkumham jabar hadiri sosialisasi undang undang DPR RI dengan tema RUU hak cipta kemenimipas kemenkumhamjabar masjuno,"['kanwil', 'kemenkumham', 'jabar', 'hadiri', 'sosialisasi', 'undang', 'undang', 'DPR', 'RI', 'dengan', 'tema', 'RUU', 'hak', 'cipta', 'kemenimipas', 'kemenkumhamjabar', 'masjuno']","['jabar', 'undang', 'undang']",['dengan'],"['kanwil', 'kemenkumham', 'hadiri', 'sosialisasi', 'DPR', 'RI', 'tema', 'RUU', 'hak', 'cipta', 'kemenimipas', 'kemenkumhamjabar', 'masjuno']"
12793,2024-12-11T15:04:06.000Z,Keren banget nih semoga aspirasi dari Perhimpunan Dokter Hewan Indonesia bisa didengar dengan baik oleh anggota Komisi IV DPR RI Harapannya RUU Pendidikan dan Layanan Kedokteran Hewan semakin membaik!,keren banget ini semoga aspirasi dari perhimpunan dokter hewan indonesia dapat didengar dengan baik oleh anggota komisi IV DPR RI harapannya RUU pendidikan dan layanan kedokteran hewan semakin membaik !,"['keren', 'banget', 'ini', 'semoga', 'aspirasi', 'dari', 'perhimpunan', 'dokter', 'hewan', 'indonesia', 'dapat', 'didengar', 'dengan', 'baik', 'oleh', 'anggota', 'komisi', 'IV', 'DPR', 'RI', 'harapannya', 'RUU', 'pendidikan', 'dan', 'layanan', 'kedokteran', 'hewan', 'semakin', 'membaik', '!']","['banget', 'perhimpunan', 'dapat', 'baik', 'anggota', 'komisi', 'layanan', 'semakin', 'membaik']","['ini', 'dari', 'dengan', 'oleh', 'dan']","['keren', 'semoga', 'aspirasi', 'dokter', 'hewan', 'indonesia', 'didengar', 'IV', 'DPR', 'RI', 'harapannya', 'RUU', 'pendidikan', 'kedokteran', 'hewan', '!']"
12794,2024-12-11T13:48:55.000Z,Buat anggota Yg menolak RUU anjinh dan kucing jd makanan Semoga kalian segera mendapatkan karma Akhir hidup lebih menderita drpd pada anjing dan kucing yg disiksa utk dijadikan makanan Aamiin Lihat video Alexander Bimo Jati! TikTok,buat anggota yang menolak RUU anjinh dan kucing jadi makanan semoga kalian segera mendapatkan karma akhir hidup lebih menderita daripada pada anjing dan kucing yang disiksa untuk dijadikan makanan amin lihat video alexander bimo jati ! tiktok,"['buat', 'anggota', 'yang', 'menolak', 'RUU', 'anjinh', 'dan', 'kucing', 'jadi', 'makanan', 'semoga', 'kalian', 'segera', 'mendapatkan', 'karma', 'akhir', 'hidup', 'lebih', 'menderita', 'daripada', 'pada', 'anjing', 'dan', 'kucing', 'yang', 'disiksa', 'untuk', 'dijadikan', 'makanan', 'amin', 'lihat', 'video', 'alexander', 'bimo', 'jati', '!', 'tiktok']","['buat', 'anggota', 'menolak', 'jadi', 'makanan', 'segera', 'hidup', 'lebih', 'menderita', 'anjing', 'makanan', 'amin', 'lihat']","['yang', 'dan', 'pada', 'dan', 'yang', 'untuk']","['RUU', 'anjinh', 'kucing', 'semoga', 'kalian', 'mendapatkan', 'karma', 'akhir', 'daripada', 'kucing', 'disiksa', 'dijadikan', 'video', 'alexander', 'bimo', 'jati', '!', 'tiktok']"
12795,2024-12-11T12:10:45.000Z,Presiden RI Prabowo Subianto berencana pindah kantor ke Ibu Kota Nusantara IKN Kalimantan Timur pada mendatang Menanggapi hal tersebut Ketua DPR RI Puan Maharani menyatakan DPR siap untuk mengikuti arahan dari pemerintah Menurut dia pengambil kebijakan saat ini,presiden RI prabowo subianto berencana pindah kantor ke ibu kota nusantara IKN kalimantan timur pada mendatang menanggapi hal tersebut ketua DPR RI puan maharani menyatakan DPR siap untuk mengikuti arahan dari pemerintah menurut dia pengambil kebijakan saat ini,"['presiden', 'RI', 'prabowo', 'subianto', 'berencana', 'pindah', 'kantor', 'ke', 'ibu', 'kota', 'nusantara', 'IKN', 'kalimantan', 'timur', 'pada', 'mendatang', 'menanggapi', 'hal', 'tersebut', 'ketua', 'DPR', 'RI', 'puan', 'maharani', 'menyatakan', 'DPR', 'siap', 'untuk', 'mengikuti', 'arahan', 'dari', 'pemerintah', 'menurut', 'dia', 'pengambil', 'kebijakan', 'saat', 'ini']","['presiden', 'pindah', 'kota', 'menanggapi', 'siap', 'mengikuti', 'arahan', 'menurut', 'kebijakan']","['ke', 'pada', 'untuk', 'dari', 'dia', 'ini']","['RI', 'prabowo', 'subianto', 'berencana', 'kantor', 'ibu', 'nusantara', 'IKN', 'kalimantan', 'timur', 'mendatang', 'hal', 'tersebut', 'ketua', 'DPR', 'RI', 'puan', 'maharani', 'menyatakan', 'DPR', 'pemerintah', 'pengambil', 'saat']"
12796,2024-12-11T10:53:38.000Z,Perkuat Ekonomi Kreatif Komisi VII dorong Kebijakan Pro UMKM Lokal Anggota Komisi VII DPR RI Rycko Menoza golkarindonesia HUTKeGolkar golkarpedia bahlillahadalia ryckomenoza,perkuat ekonomi kreatif komisi VII dorong kebijakan pro UMKM lokal anggota komisi VII DPR RI rycko menoza golkarindonesia hutkegolkar golkarpedia bahlillahadalia ryckomenoza,"['perkuat', 'ekonomi', 'kreatif', 'komisi', 'VII', 'dorong', 'kebijakan', 'pro', 'UMKM', 'lokal', 'anggota', 'komisi', 'VII', 'DPR', 'RI', 'rycko', 'menoza', 'golkarindonesia', 'hutkegolkar', 'golkarpedia', 'bahlillahadalia', 'ryckomenoza']","['kreatif', 'komisi', 'kebijakan', 'anggota', 'komisi']",[],"['perkuat', 'ekonomi', 'VII', 'dorong', 'pro', 'UMKM', 'lokal', 'VII', 'DPR', 'RI', 'rycko', 'menoza', 'golkarindonesia', 'hutkegolkar', 'golkarpedia', 'bahlillahadalia', 'ryckomenoza']"
12797,2024-12-11T10:33:40.000Z,Nah ini masukan bagus ini sek sek tapi bisa kena pasallah karena RUU Perampasan aset Koruptor kan belum dibahas apalagi disahkan oleh DPR RI,nah ini masukan bagus ini sek sek tetapi dapat kena pasallah karena RUU perampasan aset koruptor kan belum dibahas apalagi disahkan oleh DPR RI,"['nah', 'ini', 'masukan', 'bagus', 'ini', 'sek', 'sek', 'tetapi', 'dapat', 'kena', 'pasallah', 'karena', 'RUU', 'perampasan', 'aset', 'koruptor', 'kan', 'belum', 'dibahas', 'apalagi', 'disahkan', 'oleh', 'DPR', 'RI']","['bagus', 'dapat', 'kena']","['ini', 'ini', 'tetapi', 'karena', 'oleh']","['nah', 'masukan', 'sek', 'sek', 'pasallah', 'RUU', 'perampasan', 'aset', 'koruptor', 'kan', 'belum', 'dibahas', 'apalagi', 'disahkan', 'DPR', 'RI']"
12798,2024-12-11T09:15:55.000Z,Kalau bersih kenapa risih ! Sahkan RUU PERAMPASAN ASET atau rakyat mogok PPNPersen,jika bersih kenapa risih ! sahkan RUU PERAMPASAN ASET atau rakyat mogok ppnpersen,"['jika', 'bersih', 'kenapa', 'risih', '!', 'sahkan', 'RUU', 'PERAMPASAN', 'ASET', 'atau', 'rakyat', 'mogok', 'ppnpersen']",['mogok'],"['jika', 'atau']","['bersih', 'kenapa', 'risih', '!', 'sahkan', 'RUU', 'PERAMPASAN', 'ASET', 'rakyat', 'ppnpersen']"
12799,2024-12-10T10:46:49.000Z,Hukuman koruptor ringan pake banget ada yang mau bantah statemen aku kalo koruptor dimanjakan di negeri ini?,hukuman koruptor ringan pakai banget ada yang mau bantah statemen aku jika koruptor dimanjakan di negeri ini ?,"['hukuman', 'koruptor', 'ringan', 'pakai', 'banget', 'ada', 'yang', 'mau', 'bantah', 'statemen', 'aku', 'jika', 'koruptor', 'dimanjakan', 'di', 'negeri', 'ini', '?']","['ringan', 'banget', 'ada', 'mau', 'bantah']","['yang', 'aku', 'jika', 'di', 'ini']","['hukuman', 'koruptor', 'pakai', 'statemen', 'koruptor', 'dimanjakan', 'negeri', '?']"
12800,2024-12-11T08:43:43.000Z,KETUA Komisi XIII DPR RI Willy Aditya mengatakan bahwa putusan Mahkamah Konstitusi MK yang membatalkan tiga pasal Undang Undang Komisi Kebenaran dan Rekonsiliasi KKR,KETUA komisi XII DPR RI willy aditya mengatakan bahwa putusan mahkamah konstitusi MAKA yang membatalkan tiga pasal undang undang komisi kebenaran dan rekonsiliasi KKR,"['KETUA', 'komisi', 'XII', 'DPR', 'RI', 'willy', 'aditya', 'mengatakan', 'bahwa', 'putusan', 'mahkamah', 'konstitusi', 'MAKA', 'yang', 'membatalkan', 'tiga', 'pasal', 'undang', 'undang', 'komisi', 'kebenaran', 'dan', 'rekonsiliasi', 'KKR']","['komisi', 'mengatakan', 'putusan', 'mahkamah', 'pasal', 'undang', 'undang', 'komisi', 'rekonsiliasi']","['yang', 'dan']","['KETUA', 'XII', 'DPR', 'RI', 'willy', 'aditya', 'bahwa', 'konstitusi', 'MAKA', 'membatalkan', 'tiga', 'kebenaran', 'KKR']"
12801,2024-12-11T07:55:07.000Z,Dalam rangka memasuki Reses Anggota DPR RI Masa Persidangan I Tahun melakukan koordinasi dan sinergi tugas kedinasan dengan Anggota DPRD Provinsi Sumatara Utara khususnya Fraksi PKB di Kantor DPRD Sumut pada Hari Rabu Desember,dalam rangka memasuki reses anggota DPR RI masa persidangan i tahun melakukan koordinasi dan sinergi tugas kedinasan dengan anggota DPRD provinsi sumatara utara khususnya fraksi PKB di kantor DPRD sumut pada hari rabu desember,"['dalam', 'rangka', 'memasuki', 'reses', 'anggota', 'DPR', 'RI', 'masa', 'persidangan', 'i', 'tahun', 'melakukan', 'koordinasi', 'dan', 'sinergi', 'tugas', 'kedinasan', 'dengan', 'anggota', 'DPRD', 'provinsi', 'sumatara', 'utara', 'khususnya', 'fraksi', 'PKB', 'di', 'kantor', 'DPRD', 'sumut', 'pada', 'hari', 'rabu', 'desember']","['dalam', 'memasuki', 'anggota', 'koordinasi', 'tugas', 'anggota']","['dan', 'dengan', 'di', 'pada']","['rangka', 'reses', 'DPR', 'RI', 'masa', 'persidangan', 'i', 'tahun', 'melakukan', 'sinergi', 'kedinasan', 'DPRD', 'provinsi', 'sumatara', 'utara', 'khususnya', 'fraksi', 'PKB', 'kantor', 'DPRD', 'sumut', 'hari', 'rabu', 'desember']"
12802,2024-12-10T21:27:34.000Z,Preetttt !! Kebanyakan bacot ! RUU Perampasan Assetnya mana ?!,preett ! ! kebanyakan bacot ! RUU perampasan assetnya mana ? !,"['preett', '!', '!', 'kebanyakan', 'bacot', '!', 'RUU', 'perampasan', 'assetnya', 'mana', '?', '!']","['kebanyakan', 'bacot']",[],"['preett', '!', '!', '!', 'RUU', 'perampasan', 'assetnya', 'mana', '?', '!']"
12803,2024-12-10T20:56:42.000Z,Semua bermula dari undang² cipta kerja sekiranya uu ini tak diketok oleh petaka ini takkan terjadi Undang undang ini pembawa kehancuran bagi rakyat dg dalih PSN hal milik rakyat bisa diambil secara paksa lalu diberikan pada pengembang,semua bermula dari undang² cipta kerja sekiranya uu ini tak diketok oleh petaka ini takkan terjadi undang undang ini pembawa kehancuran bagi rakyat dengan dalih PSN hal milik rakyat dapat diambil secara paksa lalu diberikan pada pengembang,"['semua', 'bermula', 'dari', 'undang²', 'cipta', 'kerja', 'sekiranya', 'uu', 'ini', 'tak', 'diketok', 'oleh', 'petaka', 'ini', 'takkan', 'terjadi', 'undang', 'undang', 'ini', 'pembawa', 'kehancuran', 'bagi', 'rakyat', 'dengan', 'dalih', 'PSN', 'hal', 'milik', 'rakyat', 'dapat', 'diambil', 'secara', 'paksa', 'lalu', 'diberikan', 'pada', 'pengembang']","['semua', 'bermula', 'kerja', 'petaka', 'terjadi', 'undang', 'undang', 'bagi', 'dalih', 'milik', 'dapat', 'paksa', 'lalu']","['dari', 'ini', 'oleh', 'ini', 'ini', 'dengan', 'pada']","['undang²', 'cipta', 'sekiranya', 'uu', 'tak', 'diketok', 'takkan', 'pembawa', 'kehancuran', 'rakyat', 'PSN', 'hal', 'rakyat', 'diambil', 'secara', 'diberikan', 'pengembang']"
12804,2024-12-10T15:04:54.000Z,Pengesahan Aturan Larangan Rangkap Jabatan harus dimulai oleh Presiden RI dan atau DPR RI Akan percuma dibahas siang malam sedangkan Aturan tidak ada Cth Sudah jadi Presiden masih sbg Ketum Partai Sedangkan Presiden RI itu bekerja untuk Rakyat,pengesahan aturan larangan rangkap jabatan harus dimulai oleh presiden RI dan atau DPR RI akan percuma dibahas siang malam sedangkan aturan tidak ada cth sudah jadi presiden masih sebagai ketum partai sedangkan presiden RI itu bekerja untuk rakyat,"['pengesahan', 'aturan', 'larangan', 'rangkap', 'jabatan', 'harus', 'dimulai', 'oleh', 'presiden', 'RI', 'dan', 'atau', 'DPR', 'RI', 'akan', 'percuma', 'dibahas', 'siang', 'malam', 'sedangkan', 'aturan', 'tidak', 'ada', 'cth', 'sudah', 'jadi', 'presiden', 'masih', 'sebagai', 'ketum', 'partai', 'sedangkan', 'presiden', 'RI', 'itu', 'bekerja', 'untuk', 'rakyat']","['pengesahan', 'rangkap', 'harus', 'dimulai', 'presiden', 'percuma', 'malam', 'tidak', 'ada', 'sudah', 'jadi', 'presiden', 'sebagai', 'presiden']","['oleh', 'dan', 'atau', 'itu', 'untuk']","['aturan', 'larangan', 'jabatan', 'RI', 'DPR', 'RI', 'akan', 'dibahas', 'siang', 'sedangkan', 'aturan', 'cth', 'masih', 'ketum', 'partai', 'sedangkan', 'RI', 'bekerja', 'rakyat']"
