no,teks_processed,base_score_inset,compound_score,sentiment
11309,kami mendukung penuh program kebijakan pemerintah now yang berpihak kepada bangsa negara jangan dikit dikit tiongkok rusia lanjut bang nanti jangan tidak min jadi DPR RI YA,-16.0,0.27780019815240065,positive
11310,sejumlah mobil listrik dirilis jadi kendaraan dinas beberapa kementerian hari ini luhut tesla berniat investasi di indonesia rencananya januari perwakilan tesla akan mengunjungi indonesia untuk penjajakan realisasi investasi pabrik mobil listrik,0.0,0.0,neutral
11311,beda dong musrenbang itu yang mengadakan pemda via bappeda jika kegiatan reses wakil rakyat selain sosialisasi kebijakan juga serap aspirasi konstituen,-3.0,-0.5267415375673765,negative
11312,tidak pernah diundang sama wakilmu ya ? gampang saja tinggal dimana dapil berapa wakilnya sapa nanti jika pas jadwal reses meminta diundang setiap wakil rakyat kan punya tim itu hubungi tim nya,-1.0,-0.8450072989539825,negative
11313,kunjungan reses anggota DPR RI masa sidang II yang di wakili anggota komisi VII DPR RI prof dari h awang faroek ishak MM dalam rangka sosialisasi UU pertambangan terkait RUU energi baru terbarukan EBT di ruang tepian II kantor gubernur kaltim kamis,-10.0,-0.9000703207408192,negative
11314,terus bang dorong terus TGPF itu harus jadi gunakan juga opsi hak angket yang di DPR TGPF ini aspirasi rakyat jika kami ini mengomong dikit dilaporin polisi jika abang kan punya imunitas anggota DPR,-15.0,-0.951661902861773,negative
11315,kita RESES sejedak bukanilc redpalmer sixteen alhamdulillah meinereise jalanisyykurinikmati DPR RI,5.0,0.7184212081070996,positive
11316,seperti biasa ini dikenal sebagai anggota DPR MPR RI yang keseringan asal jeplak dalam berkomentar asalkan yang penting tolak ! padahal calling visa sudah ada sejak tahun berlandaskan alasan kemanusiaan kebijakan calling visa sudah tepat !,-4.0,-0.7117182357379715,negative
11317,halo sobatrbpn kab bantul kanwil BPN DIY kunjungan kerja komisi II dewan perwakilan rakyat republik indonesia reses masa persidangan II tahun sidang bertempat di aula boedi harsono lantai II kantor wilayah BPN DIY bpnbantulmenujuwbkwbbm,4.0,0.6369499429264264,positive
11318,jika pemimpin negara tidak dapat dipercaya polisi yang harusnya melindungi dan mengayomi masyarakat malah balik menyerang dewan perwakilan rakyat yang harusnya mewakili aspirasi rakyat malah tuli lantas pada siapa kita harus percaya di negeri ini ?,-33.0,-0.9917585576804017,negative
11319,empat pilar kebangsaan itu pancasila UUD NKRI bhinneka tunggal ika sejak taufik kiemas menjabat ketua MPR pilar kebangsaan ini mjd salah satu materi sosialisasi yang harus disampaikan oleh anggota DPR MPR RI kepada konstituen saat mlkk kegiatan reses,-13.0,-0.937127104577154,negative
11320,PM rakam penghargaan kepada semua wakil rakyat atas sokongan sehingga RUU perbekalan dilulus di dewan rakyat semalam,-6.0,-0.7782533221506259,negative
11321,banget perjuangannya panjang special credit tetapi untuk jadi anggota DPR pertama yang akomodir masuk kompensasi korban terorisme tanpa putusan pengadilan di RUU terorisme tetapi teman perjuangannya hebat menghantarkan sampai gol keren !,1.0,-0.6300732882662644,negative
11322,halo sahabat PUD ! ! kemarin BRPPUPP meneria kunjungan kerja reses komisi IV DPR RI masa persidangan II tahun sidang kegiatan diawalin dengan penebaliaran benih ikan tembakang baca berita selengkapnya pada,11.0,0.9243662412781984,positive
11323,anggota DPR memang dan wajib konsisten tetapi dalam membela kepentingan rakyat kalaupun awalnya fraksi PSI setuju kemudian menolak setelah adanya penolakan dari warga maka itu dianggap mendengar aspirasi rakyat bukan dicap tidak konsisten,-6.0,0.36115755925730725,positive
11324,PSI bersama rakyat mana ? yang ada wakil wakil rakyat pada walkout cari panggung tuh bukti fakta kerakyat dan kemasayarakatnya apa ? yang ada baru baru ini menolak ruu penodaan agama,-21.0,-0.9750168689498874,negative
11325,PSI bersama rakyat ? yang ada wakil rakyat pada walkout rakyat mana ? masyarakat mana ? yang jelas PSI lagi cari panggung soal RUU penistaan agama pakai di tolak cari panggung terus tuh ada panggung hiburan anak anak,-24.0,-0.9813885448231812,negative
11326,anggota komisi kali DPR RI yoyok sukawi mendesak adanya angka pasti di dalam APBN untuk dunia olahraga menurut yoyok sukawi yang termasuk anggota panja RUU SKN sudah saatnya dunia olahraga lebih diperhatikan dengan memberi porsi anggaran yang lebih ideal,6.0,0.7959887374371812,positive
11327,walaupun vaksin yang didatangkan pemerintahan jokowi itu buatan tim malaikat pecundang senior ini tetap akan meragukannya MERAGUKAN SEMUA KEBIJAKAN JOKOWI MUNGKIN SATU SATUNYA CARA FADLI ZON MEMPERTAHANKAN KURSI DPR RI,-9.0,-0.9454431172424491,negative
11328,bekas perdana menteri datuk seri najib razak pagi ini dilihat mengulangi amaran kepada kerajaan perikatan nasional PN susulan kelulusan rang undang undang perbekalan belanjawan dipercayai kata dua wakil rakyat barisan nasional BN itu,-3.0,-0.5267415375673765,negative
11329,tidak sedikit anggota DPR yang melihat RUU perlindungan PRT dari kacamata majikan atau pemberi kerja menganggap RUU PRT sebagai ancaman yang dapat mengkriminalisasi majikan di masa depan,-28.0,-0.9688308115178305,negative
11330,seramai wakil rakyat menyokong tidak menyokong sementara seorang tidak hadir ICYMI awaninews awanipagi,-12.0,-0.9424782014365458,negative
11331,kepala BRSDM menyampaikan sambutan pada kunjungan kerja reses komisi IV masa persidangan II tahun di risetdansdmkp untukindonesiamaju,8.0,0.8555415792658776,positive
11332,kemiskinan jadi bukti kegagalan pemerintah dalam menginterpretasikan kebutuhan rakyat seorang mantan wakil rakyat lah bapak waktu menjabat sebagai wakil rakyat kenapa tidak secara optimal menyalurkan aspirasi rakyat ? banyak yang tidak suka sama bapak gara gara itu !,-17.0,-0.9790627195411172,negative
11333,makanya anda jangan menggiring opini menonton karni mengatakan langsung di acara ILC bahwa itu kebijakan management teamnya sendiri untuk berhenti sementara waktu giring opini terus wakil rakyat kok makan isu murahan,-11.0,-0.9595496724372559,negative
11334,mataram kalapas sumbawa besar menghadiri kegiatan kunjungan kerja reses komisi II DPR RI masa persidangan II tahun sidang di kantor wilayah kementerian hukum dan HAM nusa tenggara barat hari ini,16.0,0.9571447885644057,positive
11335,mangcekbicek hari ini pukul WIB tim dari kantor imigrasi palembang bersama dengan kanwil kemenkumham sumsel mengantarkan kepulangan anggota komisi II DPR RI yang sebulumnya telah mengadakan kunjungan kerja reses masa persidangan II tahun sidang,-5.0,-0.7184212081070996,negative
11336,upaya pemerintah dan DPR RI memulihkan perekonomian nasional melalui pengesahan UU cipta kerja mendapat sorotan dari kalangan buruh mahasiswa dan kelompok kepentingan sejumlah pasal dapat meningkatkan kesejahteraan buruh dan masyarakat secara umum,2.0,0.38181916792267817,positive
11337,pada kunjungan kerja reses ke sumsel DPR RI juga meninjau langsung PT indofood sukses makmur sumsel terkait dampak pandemi covid dan program bantuan subsidi upah BSU yang disalurkan pemerintah,-6.0,-0.7782533221506259,negative
11338,wakil ketua DPR RI membantah kabar bohong atau hoaks yang beredar di media sosial khususnya terkait hak hak buruh yang ada dalam rancangan undang undang cipta kerja RUU ciptaker yang telah disetujui menjadi UU dalam rapat paripurna DPR,3.0,0.5267415375673765,positive
11339,kunker reses komisi XI DPR RI kali OJK DIY OJK DIY plazamultimedia plazamultimediayogyakarta inarmandastheniawetrust komisixidprri senator dprri ojkindonesia wakilrakyat otoritasjasakeuangan,3.0,0.5267415375673765,positive
11340,kapolda sumsel terima kunker reses komisi II DPR RI lewat NET,7.0,0.8224628936244653,positive
11341,tunjangan anggota DPRD DKI rapat paripurna dewan perwakilan rakyat daerah DPRD DKI jakarta diwarna aksi meninggalkan ruang rapat walk out,-11.0,-0.9152773258948753,negative
11342,hari ke dua kunjungan kerja reses berkunjung ke BLK makassar didampingi dirjen binalattas budi hartawan dan kepala BLK makassar fitroh hanrahmawan rombongan komisi IX DPR RI meninjau workshop otomotif mesin CNC dan kelas bahasa,-9.0,-0.8806721767742777,negative
11343,sahabat demokrat anggota komisi VII DPR RI f PADA sartono hutomo menggelar reses kesempatan reses itu dimanfaatkan untuk memberikan bantuan mesin cetak batako mesin cetak jamban serta lampu PJU yang dibagikan di desa di kec tulakan pacitan demokratpedulidanberbagi,0.0,0.0,neutral
11344,selamat pagi sobatrbpn senin desember jajaran kanwil BPN DIY menerima kunjungan kerja komisi II DPR RI reses masa persidangan II tahun sidang,15.0,0.951661902861773,positive
11345,selama masa reses teh dan rekan rekan anggota dewan dari komisi VI melakukan kunjungan kerja ke batam,5.0,0.7184212081070996,positive
11346,kementerian BUMN hadiri kunker reses komisi VI DPR RI di kantor BP batam,3.0,0.5267415375673765,positive
11347,dari kasus ini sekarang kita paham bahwa motivasi sebagian besar orang nyalon jadi anggota DPR DPRD itu bukan memperjuangkan aspirasi rakyat pemilihnya tetapi memang untuk cari makan menjijikkan !,-6.0,-0.8677461145173567,negative
11348,ini anggota DPRD DKI non PSI kenapa seperti anak kecil ? bukan kalian ditunjuk rakyat untuk perjuangkan aspirasi rakyat bukan ego kalian ya ? lagipula yang di paripurnakan hal yang berbeda menyangkut keberlanjutan tata kota wakil rakyat apa bukan ya ?,-29.0,-0.9884310280919771,negative
11349,masa reses kali ini komisi II DPR RI melakukan kunjungan kerja kunker ke nusa tenggara barat NTB kunker ini adalah bagian dari fungsi pengawasan terhadap kinerja mitra kerja di lapangan lewat,7.0,0.8224628936244653,positive
11350,itu dia anda menghujat presiden dengan alasan itu dari APBN ! padahal kebijakan yang dikeluarkan oleh presiden menggunakan APBN memberikan MANFAAT bang rakyat dan anda pun turut menikmatinya ! sdg kan yang menghabiskan APBN yang hasilnya hanya dirasakan keluarganya doang anda cuma dapat,-40.0,-0.9967610034153757,negative
11351,kunjungan kerja reses komisi VII ini juga turut dihadiri kepala laksana tri handoko yang menyampaikan dukungannya dalam percepatan ekosistem KBLBB di indonesia melalui riset dan penelitian bpptsolidsmartspeed komisiviidpr inovasibppt inovasiindonesia,6.0,0.7782533221506259,positive
11352,salamteknologi teknopren BPPT menerima kunjungan kerja reses komisi VII di untuk meninjau charging station kendaraan bermotor listrik berbasis baterai KBLBB serta dilanjutkan peninjauan ke lab pengujian panel surya pertama yang ada di indonesia,6.0,0.7782533221506259,positive
11353,sobatbumn kementerian BUMN menghadiri kunjungan kerja reses komisi VI DPR RI di kantor BP batam kota batam kepulauan riau pada desember hadir dalam kunjungan kerja tersebut asdep bidang sarana dan prasarana perhubungan YB priyatmo hadi mewakili kementerian BUMN,8.0,0.8555415792658776,positive
11354,anggota DPR RI achmad hatari yang sedang reses dilaporkan karena menghadirkan wakil paslon nomor urut kemudian foto bersama dengan gestur satu jari netralitaspilkada,-6.0,-0.7782533221506259,negative
11355,wakil ketua DPR RI sama azis syamsuddin mengatakan RUU dwi kewarganegaraan yang sudah sejak lama masuk dalam program legislasi nasional yuk miliki edisi terbaru versi digital dari buletin parlementaria hanya di parlementaria,-1.0,-0.20228869496966945,negative
11356,kehadiran tiga ahli parlimen yang sedang menjalani perintah pengawasan dan pemerhatian di rumah HSO hari ini mencetus bantahan wakil rakyat pembangkang pada sesi undi belah bahagian untuk rang undang undang perbekalan bang kementerian wilayah persekutuan peringkat jawatankuasa,-7.0,-0.8224628936244653,negative
11357,ini pemenrintah PUSAT sgr mengambil tindakan TEGAS terkait ada anggota wakil rakyat yang mnkmti uang dari rakyat fasilitas dari rakyat sudah sepantasnya harus di kenai SANKSI kebijakan karena anggota DPR RI masih adavyg memihak suatu ORMAS bibit TERORIS kenapa harus di diamkan lama,-20.0,-0.9719307827692591,negative
11358,tugas anggota dewa n di itu menyerap aspirasi rakyat yang kemudian dirumuskan menjadi UU demi wewujudkan keadilan sosial bang slrh rakyat UU tidak memberikan wewenang kepada para dewa n untuk mengintervensi hukum dengan jadi penjamin bang tersangka ? kalian wakil rakyat apa wakil ormas ?,-10.0,-0.9491782546171339,negative
11359,selamat datang di indonesia dimana para wakil rakyat menjadi wakil bangsat membuat undang undang yang dapat menyelamatkan kantong nya sendiri hilang idealitas yang selama kampanye di utarakan janji hanya tinggal hanji yang penting aman sendiri usuttuntaspenembakanlaskarfpi,-8.0,-0.8655334451812201,negative
11360,satu lagi semua anggota dpr yang ngesahin ruu omnibus kau jadi tersaksa karena mereka orang indonesia pada demo,-19.0,-0.9690378234957119,negative
11361,apapun keputusan apapun kebijakan apapun itu saya tetap percaya kalian yang duduk di senayan sana karena kalian adalah pilihan terbaik dan tidak mungkin tidak baik untuk kami karena kalian berasal dan mewakili dari semua golongan baik pemerintah maupun oposisi sehat selalu,-10.0,-0.9449714432527502,negative
11362,tugas negara untuk rumuskan kebijakan via peraturan ke depan untuk membina eks napi radikalis intoleran seperti ini eks terorisme khususny sudah ada ? bagus sudah efektif aplikasiny berhasil sok far ? karena kamu can put a body ini jail but not a mind cc,11.0,0.9118030994059688,positive
11363,assalamualaikum wrwb kami persembahkan e newsletter FPKS DPR RI edisi desember pekan i untuk mengetahui positioning isu dan kebijakan PKS di parlemen keep healthy keep safety and keep information HUMAS FPKS DPR RI,2.0,0.38181916792267817,positive
11364,ya DPR itu wakil rakyat reses cuma untuk happy dengan konstutuen ada pemilihnya yang kesusahan entah di mana dia ternyata jiwa seperti tokoh budi utomo dan SAPA tidak ada lagi di indonesia,-13.0,-0.9767682705122658,negative
11365,banyak anggota dewan kok ngebacotnya cuma di medsos yang tempatnya netizen berjuang berjuang secara nyata untuk keadilan di parlemen sana panjang² bikin unggahan cuma bikin menyampah doang NATO no action tahi kotok ! kali com sudionotambun,-21.0,-0.8812739283636039,negative
11366,kepala saja botak tetapi otak tidak dangkal anggota DPR komisi itu wakil rakyat bukan wakil lembaga lain jadi utamakan aspirasi rakyat bukan yang lain,-27.0,-0.9821456042312524,negative
11367,dewan perwakilan rakyat DPR menggelar rapat paripurna ke penutupan masa persidangan II tahun sidang korpolkam,-2.0,-0.38181916792267817,negative
11368,ketika tanganmu menyoblos wakil rakyat yang salah di situlah akan menuai dosa jariyah jika wakil rakyat yang kau coblos membuat kebijakan yang menyengsarakan rakyat dan mendzolimi ulama maupun umat ingat MENYENGSARAKAN bukan MENGSENGSENGSARAKAN rakyat,-14.0,-0.9450887908327322,negative
11369,minimal FZ sudah menyuarakan aspirasi rakyat di ruang publik bandingkan dengan wakil rakyat yang mingkem tidak jelas sikapnya,-9.0,-0.9175936902284922,negative
11370,sudah bayar denda juta apakah indonesia sedang bermain main dengan hukum dan undang undang ? menyalahgunakan wewenang dan jabatan ? ingin merubah ideologi PANCASILA ? mendewakan UU ITE ?,20.0,0.9705366953437798,positive
11371,polisi menetapkan imam besar front pembela islam muhammad rizieq shihab MRS sebagai tersangka kasus kerumunan acara pernikahan putrinya di petamburan rizieq ditetapkan sebagai tersangka setelah penyidik melakukan gelar perkara,-4.0,-0.6369499429264264,negative
11372,rapat paripurna DPR RI ke masa persidangan II tahun sidang dengan agenda pidato ketua DPR RI dalam rangka penutupan masa persidangan II tahun sidang jumat desember paripurnadpr,7.0,0.8224628936244653,positive
11373,DPD RI RUU daerah kepulauan dan bumdes sangat strategis,3.0,0.5267415375673765,positive
11374,para pemangku kebijakan negeri harusnya di vaksin dluan termasuk ibu puan sebagai ketua itu edukasi paling gampang agar rakyat yakin bahwa vaksin aman ! !,1.0,0.3365071025796736,positive
11375,DPR gelar rapat paripurna penutupan masa sidang II DPR gelar rapat paripurna penutupan masa sidang II dalam pidato penutupan masa sidang ketua DPR RI puan maharani menyampaikan beberapa hal terkait kinerja DPR mengenai prolegnas prioritas dan,8.0,0.8555415792658776,positive
11376,beda pimpinan beda cara kerja DPR RI seharusnya jangan reses tidak efektif juga tetap bekerja untuk rakyat segera rampungkan prolegnas prioritas akselerasi pimpinan DPR RI sekarang harus lebih baik dari sbelumnya selesaikan semua pending matters anggota baru harus fast learner,-17.0,-0.9617614033633289,negative
11377,tutup masa sidang DPR puan meminta pemerintah pastikan prokes dan keamanan vaksin,3.0,0.5267415375673765,positive
11378,anggota komisi i DPR RI dari fraksi PKS sukamta meminta pemerintah hati hati terkait kebijakan pemberian visa elektronik e visa untuk warga negara subjek calling visa bagi israel KAMUHARUSTAU,6.0,0.7782533221506259,positive
11379,boros dalam situasi pandemi dan ekonomi morat marit uang nasabah jiwasraya dicicil dan mangkrak pembayarannya tidak habis pikir kebijakan pemerintah seperti ini for bpk presiden,1.0,-0.7521141103464432,negative
11380,puan beri arahan untuk menyusun RUU prolegnas,-1.0,-0.20228869496966945,negative
11381,DPR janji akan cermat tetapkan prolegnas puan mengatakan pada masa sidang II DPR RI dalam menjalankan fungsi legislasinya telah berupaya secara sungguh sungguh dalam menghasilkan undang undang yang berkualitas untuk memenuhi kebutuhan,22.0,0.976633014913202,positive
11382,hampir separuh anggota DPR hadir di rapat paripurna secara virtual,-2.0,-0.3197496797331567,negative
11383,hmm merasa rakyat sendiri yang dikebiri akan kebijakan negara yang dibuat oleh wakil rakyat bukan memberikan kewenangan rakyat untuk bertindak dan merdeka seolah dikerangkeng dalam jeruji uu yang dibuatnya,-21.0,-0.9744412392258845,negative
11384,lah negara tidak boleh di atas rakyat negara dibangun di atas kedaulatan rakyat negara harus netral dan mengakomodasi kelompok² secara berimbang jikapun negara harus berpihak maka berpihak kepada yang paling lemah dan termarjinalkan kali com antaranews sta,-21.0,-0.9822483029626942,negative
11385,DPR RI menggelar rapat paripurna penutupan masa sidang II tahun sebanyak anggota dewan hadir paripurna hari ini sedangkan absen DPR,-5.0,-0.8401680504168059,negative
11386,adapun agenda rapat paripurna ke ini adalah pidato ketua DPR RI dalam rangka penutupan masa persidangan II tahun sidang,4.0,0.6369499429264264,positive
11387,harusnya wakil rakyat deh lepas dari kebijakan partai prop karena sudah mewakili konstituen dan rakyat dan tidak digaji partai kan ? harusnya warga dapil tempat sih wakil ini dipilih teriak dan tidak pilih lagi di pemilu berikutnya jika tidak mau dengar imho,-23.0,-0.9869306952899186,negative
11388,peraturan tersebut sudah diatur pada undang undang dewan perwakilan rakyat nomor tahun lho ! ternyata peraturannya sudah lama ya ! siapa ini yang baru tahu dari mimin ?,1.0,0.31468455929467715,positive
11389,LIVE rapat paripurna DPR RI ke masa persidangan II tahun sidang dengan agenda pidato ketua DPR RI dalam rangka penutupan masa persidangan II tahun sidang jumat desember paripurnadpr,10.0,0.9000703207408192,positive
11390,tidak dipenuhinya kewajiban pemerintah dalam jumlah tes swab penundaan penyampaian hasil tes swab adalah kebijakan silent killer kebijakan publik yang merestui kenaikan jumlah kasus aktif harian kematian covid sudah waktunya mengoreksi kebijakan yang salah ini,-4.0,-0.6369499429264264,negative
11391,bila ada oknum polisi yang dicurigai itu yang membela HARUS sebagai dalangnya karena sangat merugikan pakai lembaga karena terkait kebijakan cc,-22.0,-0.9773664524734934,negative
11392,HARUS jadi pusat perhatian bila langgar SOP beresiko masalah lebih besar siapa oknum polisi lakukan pelanggaran SOP sudah jelas ganggu stabilitas nasional apa visi oknum polisi siapa diuntungkan dalam politik cc kali com hendrikorachma,11.0,0.9101178423565912,positive
11393,thread ketika DPR RI didesak untuk segera mengesahkan RUU perlindungan data pribadi PDP ruuperlindungandatapribadi,2.0,0.38181916792267817,positive
11394,anggota DPR yang tidak bekerja tetapi menikmati fasilitas negara yang di miliki partai jika nyocot tidak pernah mewakili aspirasi rakyat tetapi aspirasi FPI,-27.0,-0.9848012885259959,negative
11395,loh lah emanng sudah sewajarnya jika pemerintah itu yang buat aturan atau undang undang lah nanti kan ada wakil rakyat atau dpr yang mengawasi,-2.0,-0.38181916792267817,negative
11396,bang FH sekarang sudah tidak jadi anggota DPR jadi tidak punya lagi hak imun jika bang fadly zon masih dapat bebas mengkritik kebijakan pemerintah dan itu memang tugas beliau,-6.0,-0.9498163559329815,negative
11397,anggota DPR RI dari fraksi demokrat nanang samodra menyampaikan kritiknya terhadap bantuan untuk UMKM dalam rapat paripurna DPR RI pasalnya bantuan itu belum tepat sasaran lambat dalam pencairannya karena semestinya awal november ini sudah rampung,9.0,0.8156379367224138,positive
11398,konspirasi saya RUU ini tidak pernah tembus pelaku nya banyak yang duduk di,-3.0,-0.8914604087972556,negative
11399,kawal RUU PKS gerak bersama lindungi generasi bagaimana pemetaan dukungan terhadap RUU PKS ? apa yang dapat kita lakukan untuk mengawal proses legislasi ini ? saksikan hari ini desember WIB via zoom dan youtube magdaleneid daftar,3.0,0.49391458057363097,positive
11400,komisi ll DPR RI yang diatur hak konstitusionalnya dalam undang undang masih saja dikibulin apalagi rakyat biasa tetapi itu semua lantaran kebodohan yang diperlihatkan oleh penegak hukum di indonesia bahwa anggota DPR dan rakyat tidak sebodoh dia perkirakan,-21.0,-0.9817258506267674,negative
11401,anggota komisi II DPR RI melaksanakan tugas konstitusionalnya datang ke RS bhayangkara untuk melihat langsung kondisi jenazah laskar FPI eeehh anggota dewan saja ditipu apalagi rakyat,-15.0,-0.951661902861773,negative
11402,wakil ketua badan legislasi DPR RI dari fraksi nasdem akan menjawab beberapa pertanyaan seputar revisi undang undang pemilu yang tengah dibahas di DPR selengkapnya di fraksinasdem RUUPEMILU nasdempeduli kadernasdem nasdemantimahar,-4.0,-0.6369499429264264,negative
11403,sudah disetujui komisi VI DPR RI menyetujui pengesahan protokol terkait kemitraan ekonomi menyeluruh antara negara ASEAN termasuk republik indonesia dengan jepang serta persetujuan perdagangan prefensial antara pemerintah RI dengan pemerintah mozambik,-1.0,-0.20228869496966945,negative
11404,kom kom kom kom kebijakan rencana program dan proyek strategis perlu ada SDM perencana strategis juga cc,11.0,0.9152773258948753,positive
11405,kom sudin lampung membuka raker dengan menteri pertanian tentang progress report mengenai program strategis kementan untuk meningkatkan produksi pertanian dan pemulihan ekonomi petani dampak covid pada pukul WIB simak di,-1.0,-0.20228869496966945,negative
11406,asal muasalnya intervensi hukum yang dilakukan pemerintah dengan copot mencopot kapolda seharusnya dewan perwakilan rakyat memanggil kapolri untuk klarifikasi bau politik sangat kental dan sudah sepatutnya pemerintah tidak intervensi selain yang diatur undang undang,-7.0,0.6589598234100963,positive
11407,tlong pak bapak sebagai wakil RAKYAT di pemerintahan ambil kebijakan yang tegas untuk menuntaskan permaslahan ini di DPR BISAKAH semua itu tidak terjadilagi ? ?,-20.0,-0.9729132860697197,negative
11408,begini ya pekerjaan wakil rakyat pas pemilihan meminta suara rakyat pas kepilih langsung tuli tidak mendengar aspirasi rakyat nah sekarang deh pada pintar rakyat tidak penting juga memilih karena bakal begitu saja pesta politik jalan terus di tengah wabah,-1.0,-0.8409888455800233,negative
11409,kes kes lompat parti yang kerap berlaku dalam kalangan wakil rakyat di peringkat parlimen dan dewan undangan negeri tidak boleh lagi dibiarkan berterusan kerana ia menggugat kestabilan kerajaan,-7.0,-0.9198202127026287,negative
11410,gas gas anggota DPR tetapi tidak mengerti undang undang hanya dia orangnya patut buang sampah ! !,-21.0,-0.9901321926518964,negative
11411,komisi VII dorong dewan energi nasional dilantik langsung jokowi komisi VII dewan perwakilan rakyat DPR mengusulkan agar dewan energi nasional dilantik oleh presiden hal ini dimaksudkan agar kebijakan ke depan menjadi selaras dengan implementasinya,9.0,0.8806721767742777,positive
11412,salut sama bang zon banget wakil penyambung aspirasi rakyat salam salut bang terimakasih mudahan bertambah banyak wakil rakyat seperti abang semoga ALLAH swt selalu melindungi,12.0,0.9273739248094985,positive
11413,halo kak ! ingin RUU PKS segera disahkan ? mari bersama sama desak ketua DPR RI puan maharani agar RUU PKS kembali masuk daftar prolegnas prioritas dapat segera disahkan suarakan desakanmu di jangan lupa disebarluaskan ke sesama pendukung RUU PKS ya kak !,21.0,0.9703333902257626,positive
11414,coba kamu kasih tau yang disebut anggota dpr berprestasi itu apa nyet ? mingkem mangut sama kebijakan sih jokok ?,-15.0,-0.953125,negative
11415,saya pernah magang di DPR RI saat kerusuhan demo RUU KPK dan KUHP polisi TIDAK bawa senjata api semua persuasif dan pengendalian masa jelas hanya pakai water canon gas air mata pentungan tameng bahkan TNI hadir pun TIDAK pamer senjata pistol itu bukan alat gagahan,-37.0,-0.9894198796697294,negative
11416,selama perjalan fadli zon hanya beliau pejabat yang komit sesuai fungsinya jadi wakil rakyat walau ketua umumnya sudah jadi pembantu presiden tetapi vokal dia atas kebijakan yang salah dia tetap kritisi ini yang salut saya sama beliau tidak seperti yang lain sudah dapat kue kmpret langsung jadi cbg,-27.0,-0.9918876238839581,negative
11417,kita butuh RUU penghapusan kekerasan seksual untuk segera disahkan sahkanruupks kamu dapat tandatangani petisi di mulaibicara gerakbersama daysofactivism days haktp,-7.0,-0.8224628936244653,negative
11418,halo mangcekbicek selasa kepala kantor beserta pejabat struktural mengadakan kegiatan rapat persiapan kunjungan kerja reses komisi II DPR RI ke kantor wilayah kementerian hukum dan HAM sumatera selatan,12.0,0.9273739248094985,positive
11419,OBL perlancar usaha rakyat ekonomipulihlebihcepat undang undang UU omnibus law cipta kerja dinilai tindak lanjut dari aspirasi masyarakat mengenai sulitnya proses pendirian usaha melalui UU ini diharapkan proses perizinan usaha dapat lebih mudah,20.0,0.9719307827692591,positive
11420,setiap wakil rakyat haruslah membawa aspirasi rakyat bukan agenda parti politik masing masing yang sentiasa bertukar demi kononnya mendapat kuasa politik kamibebas nopolitik,-4.0,-0.3527393359252905,negative
11421,RUU minuman beralkohol diusulkan oleh anggota DPR dari berbagai macam partai pengusung dengan alasan bahwa sebagai wakil rakyat haruslah melindungi masyarakatnya,-6.0,-0.7782533221506259,negative
11422,juga mendukung RUU ketahanan keluarga alhamdulillah beliau kalah telak karena RUU ini berhasil digagalkan,2.0,0.38181916792267817,positive
11423,sebaiknya fokus saja od penegakan hukum persoalan MRS adalah persoalan aspirasi rakyat yang sudah ada saluran partai yang didukungnya DPR RI saluran hukum lain jangan rusak tatanan demokrasi khawatir akan muncul ormas dengan perilaku sama kata kotor pengerahan masa menekan pmrnth,-9.0,-0.9546607034496215,negative
11424,setelh jacki dilantik jadi anggita DPR RI beliau akan memperjuangkan aspirasi rakyat di NTT terutama dapil saya untuk kemajuan bangsa dan negara,2.0,0.38181916792267817,positive
11425,rancangan undang undang RUU bea meterai telah resmi disetujui DPR RI sebagai undang undang UU nomor tahun dan mulai berlaku pada januari,5.0,0.7184212081070996,positive
11426,hophelps UI dan aliansi gerak perempuan melakukan aksi damai di depan gedung DPR MPR RI jakarta selasa,3.0,0.5267415375673765,positive
11427,bila rakyat meminta sokongan dan ada asas merit yang sesuai tugas wakil rakyat adalah memberikan sokongan jika benda tak ikut proses perlukah kau sokong ? tugas setiap warganegara adalah untuk patuh undang undang deh bertindak dengan integriti,6.0,0.9315215148168983,positive
11428,annuar musa mengaku tulis surat sokong rundingan terus tender CSR,3.0,0.5267415375673765,positive
11429,surat tersebut ditindaklanjuti menko bersama menteri terkait dengan menyampaikan surat presiden naskah RUU cipta kerja serta naskah akademik yang menyertainya kepada ketua dan wakil ketua tanggal februari kumhampasti omnibuslawtaatprosedural,1.0,0.20228869496966945,positive
11430,presiden melalui surat nomor r pres tanggal februari menyampaikan secara resmi RUU cipta kerja kepada ketua untuk dibahas dalam sidang DPR guna mendapatkan persetujuan dengan prioritas utama kumhampasti omnibuslawtaatprosedural kumham,14.0,0.9450887908327322,positive
11431,RUU PDP molor mengapa tidak dikebut seperti omnibus law ? ini kata bobby komisi i DPR RI ruupdp datapribadi perlindungandatapribadi dpr gdpr,-4.0,-0.37362081180418183,negative
11432,menteri BUMN menggunakan beberapa aspek sebagai pendekatan dasar dalam menerapkan kebijakan kontrak manajemen tahunan direksi di perseroan pelat merah direksibumn,1.0,0.20228869496966945,positive
11433,webinar ditjen tentang arsip dan big data urgensi kearsipan dalam pembangunan big data saya pikir jika arsip risalah rapat RUU UU dll itu diolah menggunakan sistem text mining big data NLP AI bakal membantu publik melihat kinerja wakil mereka lebih riil,-10.0,-0.9000703207408192,negative
