punctuation,capitalization,degree_modifiers,polarity_shift,negation,no
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'belum', 'negated_word': 'ada', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (2, 5)}]",11597
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25925925925925924, 'cap_boost': 0}",[],,[],11598
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}","[{'modifier': 'mungkin', 'target_word': 'paripurna', 'scalar_applied': -0.293, 'positions': (10, 11)}]",,[],11599
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11600
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11601
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'simpan', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (25, 27)}]",11602
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2413793103448276, 'cap_boost': 0}",[],,[],11603
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.034482758620689655, 'cap_boost': 0}",[],,[],11604
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],"{'conjunction': 'padahal', 'pre_scalar': 0.5, 'post_scalar': 1.5}","[{'negation': 'tidak', 'negated_word': 'bertentangan', 'original_score': -3.2, 'negated_score': 2.368, 'effect': 5.568, 'positions': (22, 23)}]",11605
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3, 'cap_boost': 0}",[],,[],11606
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13793103448275862, 'cap_boost': 0}",[],,"[{'negation': 'tak', 'negated_word': 'ada', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (20, 21)}, {'negation': 'tidak', 'negated_word': 'urgen', 'original_score': -3.2, 'negated_score': 2.368, 'effect': 5.568, 'positions': (27, 28)}]",11607
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.26666666666666666, 'cap_boost': 0}",[],,[],11608
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.12903225806451613, 'cap_boost': 0}",[],,"[{'negation': 'bukan', 'negated_word': 'hanya', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (13, 14)}, {'negation': 'tidak', 'negated_word': 'ada', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (23, 25)}]",11609
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],11610
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3142857142857143, 'cap_boost': 0}",[],,[],11611
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11612
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.125, 'cap_boost': 0}",[],,[],11613
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.05263157894736842, 'cap_boost': 0}","[{'modifier': 'banget', 'target_word': 'memang', 'scalar_applied': 0.293, 'positions': (1, 2)}]",,[],11614
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],11615
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.047619047619047616, 'cap_boost': 0}",[],,[],11616
"{'exclamation_count': 0, 'question_count': 3, 'punct_boost': -0.30000000000000004}","{'caps_ratio': 0.12195121951219512, 'cap_boost': 0}","[{'modifier': 'sekali', 'target_word': 'proses', 'scalar_applied': 0.293, 'positions': (26, 28)}, {'modifier': 'kurang', 'target_word': 'memang', 'scalar_applied': -0.293, 'positions': (33, 36)}]","{'conjunction': 'padahal', 'pre_scalar': 0.5, 'post_scalar': 1.5}","[{'negation': 'tidak', 'negated_word': 'segera', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (3, 4)}]",11617
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}",[],,[],11618
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13333333333333333, 'cap_boost': 0}",[],,[],11619
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}",[],,[],11620
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.18181818181818182, 'cap_boost': 0}","[{'modifier': 'sangat', 'target_word': 'tinggi', 'scalar_applied': 0.293, 'positions': (8, 9)}]",,[],11621
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0967741935483871, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'sama', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (12, 14)}]",11622
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11623
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2692307692307692, 'cap_boost': 0}",[],,[],11624
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.5714285714285714, 'cap_boost': 0.733}",[],,[],11625
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4444444444444444, 'cap_boost': 0}",[],,[],11626
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11627
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15, 'cap_boost': 0}",[],,[],11628
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],11629
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25925925925925924, 'cap_boost': 0}",[],,[],11630
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.06060606060606061, 'cap_boost': 0}",[],,"[{'negation': 'tak', 'negated_word': 'ada', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (12, 13)}]",11631
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11632
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'tanpa', 'negated_word': 'henti', 'original_score': -3.2, 'negated_score': 2.368, 'effect': 5.568, 'positions': (6, 7)}, {'negation': 'tak', 'negated_word': 'perduli', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (9, 10)}]",11633
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.11538461538461539, 'cap_boost': 0}",[],,[],11634
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,[],11635
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21875, 'cap_boost': 0}",[],,[],11636
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],11637
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4, 'cap_boost': 0}",[],,[],11638
"{'exclamation_count': 0, 'question_count': 2, 'punct_boost': -0.2}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11639
"{'exclamation_count': 5, 'question_count': 0, 'punct_boost': 1.168}","{'caps_ratio': 0.8888888888888888, 'cap_boost': 0.733}",[],,[],11640
"{'exclamation_count': 2, 'question_count': 2, 'punct_boost': 0.38399999999999995}","{'caps_ratio': 0.23809523809523808, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'dapat', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (22, 23)}]",11641
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],11642
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07692307692307693, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'lagi', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (5, 7)}, {'negation': 'tidak', 'negated_word': 'terjadi', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (21, 22)}]",11643
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],11644
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],11645
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21428571428571427, 'cap_boost': 0}",[],,[],11646
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.10344827586206896, 'cap_boost': 0}",[],,"[{'negation': 'bukan', 'negated_word': 'para', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (5, 6)}]",11647
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.07407407407407407, 'cap_boost': 0}",[],,[],11648
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],11649
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.19047619047619047, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'hukum', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (15, 18)}]",11650
"{'exclamation_count': 3, 'question_count': 0, 'punct_boost': 0.8759999999999999}","{'caps_ratio': 0.06666666666666667, 'cap_boost': 0}",[],,[],11651
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.18181818181818182, 'cap_boost': 0}",[],,[],11652
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],11653
"{'exclamation_count': 3, 'question_count': 6, 'punct_boost': 0.2759999999999998}","{'caps_ratio': 0.09523809523809523, 'cap_boost': 0}","[{'modifier': 'banget', 'target_word': 'bahas', 'scalar_applied': 0.293, 'positions': (2, 3)}]",,"[{'negation': 'tidak', 'negated_word': 'penting', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (0, 1)}]",11654
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'katanya', 'original_score': -0.8, 'negated_score': 0.592, 'effect': 1.392, 'positions': (7, 10)}, {'negation': 'tidak', 'negated_word': 'dengar', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (21, 22)}, {'negation': 'tidak', 'negated_word': 'berkualitas', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (27, 28)}, {'negation': 'tidak', 'negated_word': 'jelas', 'original_score': 0.8, 'negated_score': -0.592, 'effect': -1.392, 'positions': (33, 34)}]",11655
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.14285714285714285, 'cap_boost': 0}",[],,[],11656
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.07142857142857142, 'cap_boost': 0}",[],,[],11657
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}","[{'modifier': 'cuma', 'target_word': 'tidak', 'scalar_applied': 0.293, 'positions': (0, 2)}]",,"[{'negation': 'tidak', 'negated_word': 'suka', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (2, 3)}]",11658
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11659
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}","[{'modifier': 'sedikit', 'target_word': 'titik', 'scalar_applied': 0.293, 'positions': (22, 24)}]",,[],11660
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],11661
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15384615384615385, 'cap_boost': 0}",[],,[],11662
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],11663
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,[],11664
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],11665
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11666
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.17647058823529413, 'cap_boost': 0}",[],,[],11667
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.3157894736842105, 'cap_boost': 0}",[],,[],11668
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.045454545454545456, 'cap_boost': 0}",[],,"[{'negation': 'belum', 'negated_word': 'ada', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (2, 3)}]",11669
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15384615384615385, 'cap_boost': 0}",[],,[],11670
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.4, 'cap_boost': 0}",[],,[],11671
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11672
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.19230769230769232, 'cap_boost': 0}",[],,[],11673
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.18181818181818182, 'cap_boost': 0}",[],,[],11674
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.18181818181818182, 'cap_boost': 0}",[],,[],11675
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.125, 'cap_boost': 0}",[],,[],11676
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07894736842105263, 'cap_boost': 0}",[],,[],11677
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.125, 'cap_boost': 0}",[],,[],11678
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.20588235294117646, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'setuju', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (9, 10)}, {'negation': 'bukan', 'negated_word': 'yakin', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (18, 21)}]",11679
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.05263157894736842, 'cap_boost': 0}","[{'modifier': 'hanya', 'target_word': 'bahan', 'scalar_applied': 0.293, 'positions': (4, 7)}]",,[],11680
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.08333333333333333, 'cap_boost': 0}","[{'modifier': 'sedikit', 'target_word': 'menyuarakan', 'scalar_applied': -0.293, 'positions': (4, 6)}, {'modifier': 'banget', 'target_word': 'mewakili', 'scalar_applied': -0.293, 'positions': (16, 17)}]",,[],11681
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0967741935483871, 'cap_boost': 0}",[],,[],11682
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11683
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.12903225806451613, 'cap_boost': 0}",[],,[],11684
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.07692307692307693, 'cap_boost': 0}",[],,[],11685
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11686
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.375, 'cap_boost': 0}",[],,[],11687
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0625, 'cap_boost': 0}",[],,[],11688
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.08695652173913043, 'cap_boost': 0}",[],,[],11689
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.125, 'cap_boost': 0}",[],,[],11690
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.09090909090909091, 'cap_boost': 0}",[],,[],11691
"{'exclamation_count': 1, 'question_count': 0, 'punct_boost': 0.292}","{'caps_ratio': 0.03333333333333333, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'peka', 'original_score': 1.6, 'negated_score': -1.184, 'effect': -2.784, 'positions': (5, 6)}]",11692
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],11693
"{'exclamation_count': 0, 'question_count': 2, 'punct_boost': -0.2}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'menghabiskan', 'original_score': -3.2, 'negated_score': 2.368, 'effect': 5.568, 'positions': (27, 28)}]",11694
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.06666666666666667, 'cap_boost': 0}",[],,[],11695
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23076923076923078, 'cap_boost': 0}",[],,[],11696
"{'exclamation_count': 2, 'question_count': 0, 'punct_boost': 0.584}","{'caps_ratio': 0.0625, 'cap_boost': 0}",[],,[],11697
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.06666666666666667, 'cap_boost': 0}",[],,[],11698
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.17857142857142858, 'cap_boost': 0}",[],,[],11699
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.19230769230769232, 'cap_boost': 0}",[],,[],11700
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16, 'cap_boost': 0}",[],,[],11701
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.75, 'cap_boost': -0.733}",[],,[],11702
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],"{'conjunction': 'sementara', 'pre_scalar': 0.5, 'post_scalar': 1.5}",[],11703
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.25, 'cap_boost': 0}",[],,[],11704
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15384615384615385, 'cap_boost': 0}",[],,[],11705
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23076923076923078, 'cap_boost': 0}",[],,[],11706
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.13636363636363635, 'cap_boost': 0}",[],,[],11707
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],11708
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],11709
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.05555555555555555, 'cap_boost': 0}",[],,[],11710
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.26666666666666666, 'cap_boost': 0}",[],,[],11711
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.09375, 'cap_boost': 0}",[],,[],11712
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3, 'cap_boost': 0}",[],,[],11713
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.3333333333333333, 'cap_boost': 0}",[],,[],11714
"{'exclamation_count': 0, 'question_count': 1, 'punct_boost': -0.1}","{'caps_ratio': 0.2222222222222222, 'cap_boost': 0}",[],,[],11715
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,"[{'negation': 'tak', 'negated_word': 'lagi', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (6, 8)}]",11716
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}","[{'modifier': 'sekali', 'target_word': 'terjadi', 'scalar_applied': 0.293, 'positions': (7, 8)}]",,"[{'negation': 'belum', 'negated_word': 'ada', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (13, 14)}]",11717
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.17391304347826086, 'cap_boost': 0}",[],,[],11718
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1875, 'cap_boost': 0}",[],,[],11719
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.20588235294117646, 'cap_boost': 0}",[],,[],11720
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.11428571428571428, 'cap_boost': 0}",[],,[],11721
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0625, 'cap_boost': 0}","[{'modifier': 'kurang', 'target_word': 'kurang', 'scalar_applied': 0.293, 'positions': (8, 9)}, {'modifier': 'kurang', 'target_word': 'pengaruh', 'scalar_applied': -0.293, 'positions': (9, 11)}]",,[],11722
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21428571428571427, 'cap_boost': 0}",[],,[],11723
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2857142857142857, 'cap_boost': 0}",[],,[],11724
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.21428571428571427, 'cap_boost': 0}",[],,[],11725
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.038461538461538464, 'cap_boost': 0}","[{'modifier': 'sepertinya', 'target_word': 'butuh', 'scalar_applied': 0.293, 'positions': (2, 3)}]",,[],11726
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.17391304347826086, 'cap_boost': 0}",[],,[],11727
"{'exclamation_count': 0, 'question_count': 4, 'punct_boost': -0.4}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11728
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,"[{'negation': 'tidak', 'negated_word': 'ada', 'original_score': 3.2, 'negated_score': -2.368, 'effect': -5.568, 'positions': (0, 1)}]",11729
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.15384615384615385, 'cap_boost': 0}",[],,[],11730
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23529411764705882, 'cap_boost': 0}",[],,[],11731
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.16666666666666666, 'cap_boost': 0}",[],,[],11732
"{'exclamation_count': 1, 'question_count': 0, 'punct_boost': 0.292}","{'caps_ratio': 0.1111111111111111, 'cap_boost': 0}",[],,[],11733
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.23333333333333334, 'cap_boost': 0}",[],,[],11734
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],11735
"{'exclamation_count': 0, 'question_count': 3, 'punct_boost': -0.30000000000000004}","{'caps_ratio': 0.03125, 'cap_boost': 0}",[],,"[{'negation': 'bukan', 'negated_word': 'menghambat', 'original_score': -2.4, 'negated_score': 1.776, 'effect': 4.176, 'positions': (25, 27)}]",11736
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.0, 'cap_boost': 0}",[],,[],11737
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.1, 'cap_boost': 0}","[{'modifier': 'mungkin', 'target_word': 'tidak', 'scalar_applied': 0.293, 'positions': (0, 2)}, {'modifier': 'PASTI', 'target_word': 'BANGET', 'scalar_applied': 0.293, 'positions': (20, 21)}, {'modifier': 'BANGET', 'target_word': 'jangan', 'scalar_applied': -0.293, 'positions': (21, 23)}]",,"[{'negation': 'tidak', 'negated_word': 'banyak', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (2, 4)}, {'negation': 'jangan', 'negated_word': 'kadang', 'original_score': 2.4, 'negated_score': -1.776, 'effect': -4.176, 'positions': (23, 26)}]",11738
"{'exclamation_count': 0, 'question_count': 0, 'punct_boost': 0.0}","{'caps_ratio': 0.2, 'cap_boost': 0}",[],,[],11739
